ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD02213,Lyndrassia,Yes,Recreation,Earth,14.662,0.067,25000.0,1954.0,,0.03152,0.0,Uncontrolled,31/10/2018,,47.35,Low,Satisfactory,23/12/2008,0.0683,29.4,65.5,6.7
SOAD02521,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.161,,0.0,1970.0,,0.03152,364.87073,,,0.0,25.29,High,Not Rated,,0.0913,13.4,217.9,
SOAD02553,Lyndrassia,No,Recreation,Earth,8.955,,0.0,1977.0,,0.03349,181.10372,,,0.0,0.0,Low,Not Rated,,0.1075,9.5,927.2,6.5
SOAD02583,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.384,,0.0,1968.0,,0.03546,388.84034,,,0.0,6.53,Low,Not Rated,,0.0688,41.4,350.5,
SOAD02620,Lyndrassia,No,Recreation,Earth,8.75,,0.0,1977.0,,0.03349,322.25809,,,0.0,6.69,Low,Not Rated,,0.0804,23.6,258.0,6.0
SOAD02624,Lyndrassia,No,Recreation,Earth,9.056,,0.0,,,0.03349,452.7593,,,0.0,0.0,Low,Not Rated,,0.0997,41.1,943.7,3.2
SOAD03039,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.105,0.244,,1974.0,,,,,,,91.86,Low,,,0.0849,6.0,138.5,
SOAD03221,Lyndrassia,No,Recreation,Earth,8.781,,0.0,1972.0,,0.03349,436.77956,,,0.0,15.45,Low,Not Rated,,0.1136,42.7,342.3,3.7
SOAD03241,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.708,0.5,,1947.0,,,,,,,9.93,Low,,,0.0877,13.3,116.6,
SOAD03404,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.352,0.058,,1955.0,,,,,,,53.34,Low,,,0.0927,14.5,184.5,
SOAD03664,Lyndrassia,Yes,Irrigation,Earth,5.018,0.075,,1960.0,,,58.59238,,,,36.06,Low,,,0.0888,16.7,66.8,23.8
SOAD03840,Lyndrassia,No,Grade Stabilization,Earth,11.229,0.108,16326.0,1992.0,,0.06501,2266.45979,Uncontrolled,,0.0,,Low,Not Rated,,0.0982,44.5,7.4,
SOAD04094,Lyndrassia,No,Flood Risk Reduction,Earth,10.763,0.195,16204.0,1992.0,,0.04137,1400.89054,Uncontrolled,01/11/2000,1.0,,Low,Not Rated,,0.101,5.6,7.8,
SOAD05344,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.105,0.02,,1970.0,,,,,,,42.35,Low,,,0.1239,13.9,224.9,
SOAD06053,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.162,0.108,,1948.0,,,,,,,50.72,Low,,,0.1159,17.9,178.1,
SOAD06361,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.227,0.033,,1944.0,,,,,,,12.95,Low,,,0.0943,7.3,207.1,
SOAD06917,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.793,0.05,,1950.0,,,15.97974,,,,19.81,Low,,,0.068,11.6,251.9,
SOAD07412,Lyndrassia,Yes,Other,Earth,7.353,0.05,,1980.0,,,,,,,0.0,Low,,,0.0932,20.1,220.2,
SOAD07520,Lyndrassia,No,Recreation,Earth,9.096,,0.0,,,0.03152,266.329,,,0.0,0.0,Low,Not Rated,,0.0708,16.7,687.5,9.2
SOAD07739,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.377,0.05,,1930.0,,,,,,,40.71,Low,,,0.1198,8.8,72.4,
SOAD07844,Lyndrassia,No,Flood Risk Reduction,Earth,8.498,0.205,10419.0,1989.0,,0.01576,223.71636,Uncontrolled,14/09/1998,1.0,,Low,Not Rated,,0.0909,45.9,8.4,
SOAD08159,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.273,0.2,,1972.0,,,,,,,0.0,Low,,,0.0685,17.7,637.1,
SOAD08368,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.22,0.1,,1947.0,,,,,,,0.0,Low,,,0.1009,10.4,435.6,
SOAD08833,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.923,,0.0,1939.0,,0.03546,442.10614,,,0.0,3.12,Low,Not Rated,,0.0634,5.4,688.0,
SOAD09139,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.342,,0.0,,,0.03152,551.30103,,,0.0,0.0,Low,Not Rated,,0.0737,36.4,730.7,
SOAD09161,Lyndrassia,No,Other,Earth,5.115,,0.0,1960.0,,0.05516,708.4351399999999,,,0.0,1.63,Low,Not Rated,,0.062,40.6,533.5,
SOAD09554,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.014,,0.0,,,0.03546,183.76701,,,0.0,0.0,Low,Not Rated,,0.1062,10.9,915.9,
SOAD09583,Lyndrassia,No,Recreation,Earth,8.518,,0.0,1937.0,,0.03152,194.42017,,,0.0,4.89,Low,Not Rated,,0.1316,37.1,449.5,4.7
SOAD09645,Lyndrassia,No,Recreation,Earth,8.576,,0.0,1950.0,,0.03349,338.23783,,,0.0,31.65,Low,Not Rated,,0.086,37.8,204.3,8.6
SOAD10094,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.996,0.1,,1943.0,,,,,,,63.07,Low,,,0.1249,17.3,151.4,
SOAD10340,Lyndrassia,Yes,Irrigation,Earth,5.058,0.05,,1965.0,,,,,,,13.98,Low,,,0.076,19.4,290.7,39.0
SOAD10358,Lyndrassia,No,Recreation,Earth,3.634,,0.0,1972.0,,0.08077,8048.46238,,,0.0,5.04,Low,Not Rated,,0.0962,41.1,116.4,5.7
SOAD10565,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.355,0.027,,1967.0,,,,,,,38.17,Low,,,0.1187,16.5,157.2,
SOAD10597,Lyndrassia,No,Grade Stabilization,Earth,9.206,0.137,6239.0,1977.0,,0.04137,1395.56396,Uncontrolled,,0.0,,Low,Not Rated,,0.0858,8.6,22.0,
SOAD10661,Lyndrassia,No,Recreation,Earth,3.602,1.133,34000.0,1963.0,,0.03743,1182.50076,,,0.0,,Low,Not Rated,,0.0822,25.7,19.7,6.0
SOAD10793,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.495,0.033,,1967.0,,,,,,,35.19,Low,,,0.1062,6.3,197.7,
SOAD11404,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.453,,0.0,1976.0,,0.03349,838.93635,,,0.0,4.96,Low,Not Rated,,0.0919,7.6,295.6,
SOAD11604,Lyndrassia,No,Recreation,Earth,7.301,,0.0,1949.0,,0.0394,58.59238,,,0.0,0.0,Low,Not Rated,,0.0685,19.7,366.6,4.8
SOAD11647,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.411,0.125,,1956.0,,,,,,,66.64,Low,,,0.0786,6.9,158.3,
SOAD12518,Lyndrassia,No,Recreation,Earth,8.826,,0.0,1977.0,,0.03152,2820.42411,,,0.0,6.61,Low,Not Rated,,0.0812,45.5,309.4,9.4
SOAD14082,Lyndrassia,No,Debris Control,Earth,9.367,,0.0,1963.0,,0.03152,817.63003,,,0.0,16.12,Low,Not Rated,,0.0963,27.2,131.8,
SOAD14132,Lyndrassia,No,Grade Stabilization,Earth,9.511,0.113,7077.0,1981.0,,0.03349,620.54657,Uncontrolled,,0.0,,Low,Not Rated,,0.081,17.6,21.8,
SOAD14176,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.042,,0.0,1964.0,,0.06107,956.12111,,,0.0,0.0,Low,Not Rated,,0.0877,8.1,105.2,
SOAD14759,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.951,,0.0,,,0.03349,335.57454,,,0.0,33.53,Low,Not Rated,,0.1062,6.9,186.4,
SOAD14899,Lyndrassia,Yes,Irrigation,Earth,6.35,0.101,,1965.0,,,7.98987,,,,11.26,Low,,,0.0726,6.2,101.2,13.8
SOAD15260,Lyndrassia,No,Other,Earth,7.199,,0.0,1960.0,,0.04137,295.62519,,,0.0,0.0,Low,Not Rated,,0.0803,22.1,290.0,
SOAD15455,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.521,0.155,,1960.0,,,,,,,45.94,Low,,,0.1235,10.4,233.1,
SOAD15590,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.379,0.133,,1971.0,,,,,,,28.74,Low,,,0.0773,9.2,404.0,
SOAD16087,Lyndrassia,No,Flood Risk Reduction,Earth,8.053,0.242,17746.0,2002.0,,0.04137,3254.54038,Uncontrolled,01/11/2002,1.0,,Low,Not Rated,,0.0837,16.8,15.6,
SOAD16346,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.902,0.233,,1965.0,,,13.31645,Uncontrolled,,,37.28,Low,,,0.1086,20.1,92.9,
SOAD16508,Lyndrassia,No,Flood Risk Reduction,Earth,10.918,0.145,15569.0,2006.0,,0.14775,1036.01981,Controlled,,0.0,,Low,Not Rated,,0.1052,22.2,5.2,
SOAD16535,Lyndrassia,No,Flood Risk Reduction,Earth,9.689,0.127,10509.0,1958.0,,0.03546,1070.64258,Uncontrolled,,0.0,,Low,Not Rated,,0.1086,43.7,16.4,
SOAD16897,Lyndrassia,Yes,Irrigation,Earth,11.259,0.164,,1963.0,,0.03743,26.6329,,,,6.24,Low,,,0.0757,25.2,474.6,6.0
SOAD16898,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.733,,0.0,,,0.03349,367.53402,,,0.0,9.85,Low,Not Rated,,0.0805,14.5,165.4,
SOAD17506,Lyndrassia,No,Recreation,Earth,8.848,,0.0,,,0.03349,298.28848,,,0.0,0.0,Low,Not Rated,,0.0932,32.3,705.6,9.5
SOAD17956,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.944,0.117,,1955.0,,,,,,,26.42,Low,,,0.1071,16.3,301.5,
SOAD17963,Lyndrassia,No,Other,Other,8.51,,0.0,,,0.03349,577.93393,,,0.0,7.69,Low,Not Rated,,0.0659,20.1,126.2,
SOAD18308,Lyndrassia,Yes,Irrigation,Earth,11.706,0.167,,1960.0,,0.01576,,,,,0.0,Low,,,0.0955,10.0,597.6,26.8
SOAD18618,Lyndrassia,No,Flood Risk Reduction,Earth,12.187,0.143,19644.0,1992.0,,0.04334,950.79453,Uncontrolled,,0.0,,Low,Not Rated,,0.0753,26.4,21.0,
SOAD18693,Lyndrassia,No,Flood Risk Reduction,Earth,8.536,,0.0,,,0.03349,1382.24751,,,0.0,15.41,Low,Not Rated,,0.1267,24.1,304.1,
SOAD18827,Lyndrassia,No,Flood Risk Reduction,Earth,11.153,0.18,15570.0,1996.0,,0.02561,759.03765,Uncontrolled,11/09/1999,1.0,,Low,Not Rated,,0.1204,29.9,22.4,
SOAD18834,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.845,,0.0,1970.0,,0.03152,490.04536,,,0.0,0.0,Low,Not Rated,,0.0773,31.6,882.4,
SOAD19286,Lyndrassia,No,Recreation,Earth,7.311,,0.0,1973.0,,0.04334,261.00242,,,0.0,0.0,Low,Not Rated,,0.1142,34.1,162.2,7.5
SOAD19440,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.027,,0.0,,,0.03546,1427.52344,,,0.0,0.0,Low,Not Rated,,0.0997,35.4,943.4,
SOAD19664,Lyndrassia,No,Recreation,Earth,8.915,,0.0,,,0.03349,402.15679,,,0.0,0.0,Low,Not Rated,,0.0727,39.3,299.9,4.2
SOAD20381,Lyndrassia,No,Flood Risk Reduction,Earth,7.001,0.117,10520.0,1985.0,,0.0394,1675.20941,Uncontrolled,,0.0,,Low,Not Rated,,0.1177,28.5,19.5,
SOAD20683,Lyndrassia,Yes,Irrigation,Earth,8.171,0.285,,1961.0,,,,,,,99.05,Low,,,0.0999,14.7,98.1,44.6
SOAD00114,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.643,0.1,,1969.0,,,10.65316,,,,3.14,Low,,,0.0949,7.5,719.8,
SOAD00423,Lyndrassia,No,Other,Earth,9.078,,0.0,,,0.03349,356.88086,,,0.0,15.56,Low,Not Rated,,0.0833,38.1,414.9,
SOAD00737,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.833,,0.0,1953.0,,0.03349,189.09359,,,0.0,7.72,Low,Not Rated,,0.1009,17.0,248.6,
SOAD00949,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.182,0.088,,1960.0,,,,,,,80.35,Low,,,0.0708,7.3,126.5,
SOAD01186,Lyndrassia,Yes,Irrigation,Earth,4.278,0.067,,1950.0,,,39.94935,,,,76.88,Low,,,0.0931,16.8,141.4,25.6
SOAD01775,Lyndrassia,No,Recreation,Earth,7.225,,0.0,1973.0,,0.04137,972.10085,,,0.0,0.0,Low,Not Rated,,0.1031,7.1,239.1,3.5
SOAD02143,Lyndrassia,Yes,Irrigation,Earth,5.384,0.1,,1943.0,,0.05713,37.28606,,,,15.66,Low,,,0.074,18.4,290.3,29.1
SOAD02280,Lyndrassia,No,Grade Stabilization,Earth,9.68,0.177,20336.0,1987.0,,0.04334,1289.03236,Uncontrolled,,0.0,,Low,Not Rated,,0.0969,4.8,14.9,
SOAD02400,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.79,0.067,,1945.0,,,,,,,47.32,Low,,,0.1028,14.5,204.1,
SOAD02864,Lyndrassia,No,Flood Risk Reduction,Earth,7.585,0.173,15500.0,1971.0,,0.00788,181.10372,Uncontrolled,,0.0,,Low,Not Rated,,0.0879,16.6,9.2,
SOAD03020,Lyndrassia,No,Flood Risk Reduction,Earth,11.927,0.203,14752.0,2004.0,,0.06698,4730.00304,Uncontrolled,28/04/2005,0.0,,Low,Not Rated,,0.0874,35.1,17.4,
SOAD03144,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.322,0.042,,1950.0,,,,,,,8.09,Low,,,0.1052,6.0,399.6,
SOAD03242,Lyndrassia,Yes,Irrigation,Earth,6.868,0.067,,1950.0,,,,,,,67.92,Low,,,0.0566,20.8,108.6,17.4
SOAD03329,Lyndrassia,Yes,Irrigation,Earth,10.351,0.05,,1962.0,,,,,,,23.59,Low,,,0.1043,4.8,341.6,33.6
SOAD03611,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.829,0.129,,1932.0,,,,,,,115.7,Low,,,0.0641,18.9,112.9,
SOAD03759,Lyndrassia,No,Grade Stabilization,Earth,9.387,0.133,12030.0,2008.0,,0.04334,1350.28803,Uncontrolled,01/11/2008,0.0,,Low,Not Rated,,0.0689,18.3,22.1,
SOAD03841,Lyndrassia,No,Flood Risk Reduction,Earth,8.335,,0.0,1976.0,,0.03546,167.78727,,,0.0,0.0,Low,Not Rated,,0.0958,20.2,589.4,
SOAD04241,Lyndrassia,No,,Gravity,6.74,0.076,5000.0,,,0.08471,,,07/11/2018,5.0,,Low,Not Rated,,0.0699,40.9,21.1,
SOAD04814,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.813,,0.0,1955.0,,0.03349,146.48095,,,0.0,21.25,Low,Not Rated,,0.0672,43.1,309.7,
SOAD06227,Lyndrassia,No,Recreation,Earth,9.037,,0.0,1957.0,,0.03152,511.35168,,,0.0,20.13,Low,Not Rated,,0.0681,21.0,256.7,5.9
SOAD06502,Lyndrassia,No,Recreation,Earth,8.878,,0.0,,,0.03349,737.73133,,,0.0,0.0,Low,Not Rated,,0.0949,46.2,774.2,4.8
SOAD06940,Lyndrassia,No,Grade Stabilization,Earth,10.474,0.207,11910.0,2003.0,,0.02561,1581.99426,Uncontrolled,29/05/2004,0.0,,Low,Not Rated,,0.093,34.3,21.8,
SOAD07667,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.758,0.19,,1962.0,,,,,,,19.1,Low,,,0.1042,14.2,115.0,
SOAD07941,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.391,,0.0,1965.0,,0.05713,1227.77669,,,0.0,1.53,Low,Not Rated,,0.0784,21.4,548.0,
SOAD08106,Lyndrassia,No,Grade Stabilization,Earth,9.777,0.093,9073.0,2006.0,,0.2955,19183.67787,Uncontrolled,30/09/2006,0.0,,Low,Not Rated,,0.0781,461.5,6.8,
SOAD08896,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.749,0.075,,1976.0,,,,,,,38.26,Low,,,0.108,18.2,86.0,
SOAD09135,Lyndrassia,No,Recreation,Earth,6.922,,0.0,1959.0,,0.04137,242.35939,,,0.0,0.0,Low,Not Rated,,0.0826,5.0,868.3,8.9
SOAD09301,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.142,0.167,,1965.0,,,90.55186,,,,29.75,Low,,,0.0837,8.0,285.0,
SOAD09597,Lyndrassia,No,Debris Control,Earth,8.747,,0.0,1936.0,,0.03546,575.27064,,,0.0,41.29,Low,Not Rated,,0.0684,35.4,192.4,
SOAD09957,Lyndrassia,No,Other,Earth,8.533,,0.0,,,0.03349,828.28319,,,0.0,0.0,Low,Not Rated,,0.0622,33.4,150.7,
SOAD10111,Lyndrassia,Yes,Flood Risk Reduction,Earth,13.2,0.253,66500.0,1980.0,,0.08668,10.65316,Uncontrolled,01/06/2021,3.0,0.0,High,Satisfactory,21/12/2007,0.0861,46.2,453.3,
SOAD10143,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.379,0.058,,1952.0,,,,,,,84.75,Low,,,0.0962,19.3,176.3,
SOAD10175,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.669,0.1,,1957.0,,,,,,,15.33,Low,,,0.1235,22.9,146.3,
SOAD10714,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.374,0.083,,1960.0,,,,,,,79.55,Low,,,0.1011,6.8,172.0,
SOAD11131,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.289,0.017,,1959.0,,,,,,,18.15,Low,,,0.0761,17.1,411.0,
SOAD11400,Lyndrassia,No,Recreation,Earth,8.697,,0.0,1973.0,,0.03349,284.97203,,,0.0,36.19,Low,Not Rated,,0.1266,6.8,233.7,3.9
SOAD11593,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.621,,0.0,1955.0,,0.03152,591.25038,,,0.0,0.0,Low,Not Rated,,0.0954,20.2,821.4,
SOAD12338,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,10.439,0.133,,1941.0,,,,,,,19.87,Low,,,0.0987,14.3,315.6,
SOAD13523,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.493,0.145,,1960.0,,,,,,,90.59,Low,,,0.1271,13.5,125.2,
SOAD13779,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.22,0.083,,1948.0,,,,,,,12.47,Low,,,0.1002,11.8,164.9,
SOAD13949,Lyndrassia,No,Recreation,Earth,8.335,,0.0,,,0.03349,162.46069,,,0.0,6.13,Low,Not Rated,,0.1128,7.0,457.1,9.4
SOAD14106,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.72,0.033,,1952.0,,,,,,,42.12,Low,,,0.0752,12.7,234.1,
SOAD14122,Lyndrassia,Yes,Irrigation,Earth,3.388,0.101,,1951.0,,,7.98987,,,,4.84,Low,,,0.0987,20.5,721.2,34.7
SOAD14265,Lyndrassia,No,Other,Earth,8.899,,0.0,,,0.03152,1054.66284,,,0.0,0.0,Low,Not Rated,,0.0762,41.3,377.4,
SOAD14386,Lyndrassia,No,Flood Risk Reduction,Earth,9.498,0.177,9760.0,2003.0,,0.0591,2247.81676,Uncontrolled,08/08/2003,1.0,,Low,Not Rated,,0.0667,13.9,18.1,
SOAD15046,Lyndrassia,Yes,Recreation,Earth,8.545,0.1,,1958.0,,,,,,,34.74,Low,,,0.063,13.8,94.5,6.3
SOAD15173,Lyndrassia,No,Flood Risk Reduction,Earth,10.52,0.131,14199.0,2004.0,,0.08274,1853.64984,Uncontrolled,30/06/2004,0.0,,Low,Not Rated,,0.078,14.0,20.1,
SOAD15205,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.208,0.133,,1944.0,,,,,,,32.13,Low,,,0.0976,17.7,95.3,
SOAD15726,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.565,0.107,,1958.0,,,,,,,17.46,Low,,,0.0646,16.4,111.4,
SOAD15892,Lyndrassia,No,Recreation,Earth,8.936,,0.0,1976.0,,0.03349,1416.87028,,,0.0,0.0,High,Not Rated,,0.0977,17.4,270.7,3.3
SOAD16021,Lyndrassia,No,Grade Stabilization,Earth,8.837,0.115,9692.0,1962.0,,0.02364,213.0632,Uncontrolled,,0.0,,Low,Not Rated,,0.1049,10.6,8.6,
SOAD16181,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.337,0.067,,1955.0,,,,,,,18.28,Low,,,0.0581,17.2,120.3,
SOAD16553,Lyndrassia,No,Recreation,Earth,9.091,,0.0,1945.0,,0.03546,311.60493,,,0.0,37.14,Low,Not Rated,,0.1021,32.5,216.4,3.2
SOAD17244,Lyndrassia,No,Debris Control,Earth,8.727,0.1,13417.0,1972.0,,0.01379,138.49108,Uncontrolled,,0.0,,Low,Not Rated,,0.1087,35.4,13.4,
SOAD17355,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.474,,0.0,1971.0,,0.02364,580.59722,,,0.0,18.2,High,Not Rated,,0.0845,43.0,430.2,
SOAD17368,Lyndrassia,No,Recreation,Earth,8.391,,0.0,1957.0,,0.03349,181.10372,,,0.0,22.86,High,Not Rated,,0.1376,17.1,295.6,4.8
SOAD17522,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.16,0.067,,1953.0,,,2.66329,Uncontrolled,,,40.32,Low,,,0.0717,11.8,119.0,
SOAD18069,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.098,0.05,,1941.0,,,,,,,41.17,Low,,,0.1201,6.9,106.9,
SOAD18316,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.439,0.367,,1935.0,,,58.59238,Uncontrolled,,,50.8,Low,,,0.0964,14.6,62.9,
SOAD18434,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.877,0.025,,1908.0,,,,,,,53.69,Low,,,0.0687,9.9,132.6,
SOAD19647,Lyndrassia,No,Grade Stabilization,Earth,9.437,0.113,8290.0,1978.0,,0.00788,95.87844,Uncontrolled,,0.0,,Low,Not Rated,,0.1016,40.6,19.7,
SOAD19678,Lyndrassia,No,Recreation,Earth,7.274,,0.0,1973.0,,0.04137,418.13653,,,0.0,0.0,Low,Not Rated,,0.0694,5.4,121.8,7.7
SOAD20106,Lyndrassia,No,Grade Stabilization,Earth,9.163,0.117,8133.0,1963.0,,0.06107,769.6908099999999,Uncontrolled,,0.0,,Low,Not Rated,,0.0735,19.3,16.1,
SOAD20276,Lyndrassia,No,Flood Risk Reduction,Gravity,4.231,0.139,2780.0,1936.0,1936,0.23049,,,24/10/2017,5.0,18.73,Low,Not Rated,,0.0929,5.6,449.7,
SOAD20300,Lyndrassia,No,Flood Risk Reduction,Earth,10.345,0.12,15341.0,2007.0,,0.0591,2431.58377,Uncontrolled,,0.0,,Low,Not Rated,,0.078,10.1,10.2,
SOAD20348,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.36,0.055,,1950.0,,,13.31645,Uncontrolled,,,28.03,Low,,,0.1111,12.7,201.8,
SOAD00596,Lyndrassia,No,Flood Risk Reduction,Earth,3.468,,0.0,1968.0,,0.08077,679.13895,,,0.0,0.0,Low,Not Rated,,0.1055,30.3,646.4,
SOAD01049,Lyndrassia,No,Grade Stabilization,Earth,12.634,0.14,20979.0,2004.0,,0.01773,138.49108,Uncontrolled,01/11/2004,0.0,,Low,Not Rated,,0.0636,5.2,19.2,
SOAD01074,Lyndrassia,Yes,Irrigation,Earth,5.489,0.12,,1952.0,,,,,,,85.71,Low,,,0.084,13.6,204.2,44.8
SOAD01376,Lyndrassia,No,Grade Stabilization,Earth,9.525,0.15,7072.0,1994.0,,0.06698,2420.93061,Uncontrolled,,0.0,,Low,Not Rated,,0.0572,46.1,22.4,
SOAD01700,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.895,0.086,,1955.0,,,,,,,46.32,Low,,,0.08,19.5,184.0,
SOAD01858,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.116,0.092,,1960.0,,,,,,,10.07,Low,,,0.0902,7.2,394.5,
SOAD02257,Lyndrassia,No,Recreation,Earth,8.499,,0.0,,,0.03546,316.93151,,,0.0,0.0,Low,Not Rated,,0.1021,5.5,894.0,4.0
SOAD02337,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.401,0.033,,1970.0,,,7.98987,Uncontrolled,,,21.38,Low,,,0.0937,19.5,374.8,
SOAD02469,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.685,0.267,,1907.0,,,10.65316,,,,58.37,Low,,,0.1117,20.2,195.8,
SOAD02684,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.553,0.062,,1959.0,,,,,,,30.67,Low,,,0.1093,7.1,60.5,
SOAD02852,Lyndrassia,No,Recreation,Earth,7.149,,0.0,1968.0,,0.04334,159.79739999999998,,,0.0,0.0,Low,Not Rated,,0.0996,16.2,271.4,7.9
SOAD03535,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.062,0.083,,1955.0,,,,,,,19.44,Low,,,0.1081,10.4,359.9,
SOAD04131,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.301,0.108,,1940.0,,,,,,,96.44,Low,,,0.0624,14.7,117.7,
SOAD04162,Lyndrassia,Yes,Other,Earth,12.322,0.22,,1955.0,,,,,,,38.21,Low,,,0.0616,11.4,56.2,
SOAD04606,Lyndrassia,No,,Gravity,7.094,0.205,13975.0,,,0.08471,2.66329,Uncontrolled,16/08/2016,5.0,,Low,Unsatisfactory,16/08/2016,0.0807,20.7,11.8,
SOAD05011,Lyndrassia,No,Flood Risk Reduction,Earth,7.305,,0.0,1972.0,,0.04137,1472.79937,,,0.0,1.58,Low,Not Rated,,0.1127,17.6,277.0,
SOAD05042,Lyndrassia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.098,0.058,,1945.0,,,42.61264,Uncontrolled,,,52.76,Low,,,0.0887,17.1,80.7,
SOAD05566,Lyndrassia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.713,,0.0,1972.0,,0.03546,356.88086,,,0.0,19.39,Low,Not Rated,,0.123,46.6,289.4,
