ID,Region,Regulated Dam,Primary Purpose,Primary Type,Height (m),Length (km),Volume (m3),Year Completed,Years Modified,Surface (km2),Drainage (km2),Spillway,Last Inspection Date,Inspection Frequency,Distance to Nearest City (km),Hazard,Assessment,Assessment Date,Probability of Failure,Loss given failure - prop (Qm),Loss given failure - liab (Qm),Loss given failure - BI (Qm)
SOAD02757,Flumevale,Yes,Irrigation,Earth,4.22,0.163,13367.0,1936.0,1977;1993,0.06501,7.98987,Uncontrolled,06/10/2016,6.0,1.61,Low,Satisfactory,16/02/2017,0.039,4.8,250.9,13.9
SOAD09642,Flumevale,Yes,Water Supply,Earth,38.852,0.207,93600.0,1960.0,,0.02561,,,16/03/2022,1.0,,High,Satisfactory,01/09/2017,0.0987,29.8,507.7,27.1
SOAD12162,Flumevale,Yes,Other,Earth,11.199,0.25,26600.0,1951.0,,0.06501,10.65316,,18/04/2022,0.5,,Low,Satisfactory,01/09/2017,0.0631,31.9,17.4,
SOAD15107,Flumevale,Yes,Irrigation,Earth,7.122,0.067,3333.0,1904.0,1945,0.04334,0.0,Uncontrolled,09/06/2021,6.0,16.81,Low,Not Rated,,0.0468,17.0,113.9,34.3
SOAD06515,Flumevale,Yes,Water Supply,Earth,11.314,0.1,31700.0,1955.0,,0.05122,7.98987,,16/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0746,33.8,13.4,54.8
SOAD07547,Flumevale,Yes,Irrigation,Earth,4.633,0.069,,1930.0,,0.05319,0.0,Uncontrolled,24/08/1987,6.0,112.68,Low,Fair,18/08/2008,0.0678,44.9,148.2,40.1
SOAD08870,Flumevale,Yes,Irrigation,Earth,9.731,0.13,7389.0,1914.0,,0.04334,34.62277,Uncontrolled,30/07/1998,0.0,41.75,Low,Fair,05/09/2018,0.0879,46.4,58.1,41.8
SOAD09694,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.816,0.21,4107.0,1955.0,,,,Uncontrolled,14/08/2008,10.0,,Low,Not Rated,,0.0323,7.9,16.1,
SOAD11408,Flumevale,Yes,Water Supply,Earth,29.116,0.2,190000.0,1988.0,,0.09456,0.0,,21/06/2022,1.0,13.07,High,Satisfactory,01/09/2017,0.1056,22.6,136.9,34.2
SOAD12038,Flumevale,Yes,Water Supply,Earth,6.186,0.27,15095.0,1939.0,,0.09653,0.0,,08/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0572,33.1,13.0,62.3
SOAD12732,Flumevale,Yes,Irrigation,Earth,4.21,0.12,5973.0,1964.0,,0.06698,226.37965,,08/04/1993,6.0,17.84,Low,Fair,01/11/2011,0.0656,45.1,243.7,20.0
SOAD14050,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.674,0.374,,1903.0,,0.05122,53.2658,,15/11/1979,0.0,30.41,Low,Fair,21/09/2021,0.083,32.6,220.6,
SOAD17380,Flumevale,Yes,Flood Risk Reduction,Earth,10.527,0.867,59500.0,1964.0,,0.19306,13.31645,,17/02/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0976,19.6,744.3,
SOAD18167,Flumevale,Yes,Irrigation,Earth,16.724,0.297,91000.0,1961.0,2006,0.03349,0.0,Uncontrolled,01/11/2020,1.0,15.04,High,Not Available,,0.1111,29.1,300.4,20.1
SOAD19075,Flumevale,Yes,Irrigation,Earth,4.124,0.367,0.0,1915.0,,0.07683,0.0,Uncontrolled,21/09/2013,6.0,1.58,Low,Fair,23/07/2019,0.0704,17.5,400.7,32.0
SOAD20004,Flumevale,Yes,Water Supply,Earth,3.757,0.193,0.0,1923.0,,0.28762,29.29619,,15/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0726,323.2,8.7,29.9
SOAD01199,Flumevale,Yes,Water Supply,Earth,10.594,0.167,0.0,1980.0,,0.03349,0.0,Uncontrolled,29/04/2021,2.0,0.0,Significant,Fair,29/04/2021,0.1319,31.8,639.0,36.2
SOAD03321,Flumevale,Yes,Irrigation,Earth,2.789,0.2,6005.0,1890.0,,0.12411,0.0,,,6.0,14.63,Low,Not Rated,,0.049,26.9,97.1,4.0
SOAD06448,Flumevale,Yes,Water Supply,Buttress,8.629,0.068,335.0,1934.0,,0.2561,1683.19928,,21/03/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0833,469.2,506.7,9.7
SOAD09169,Flumevale,Yes,Irrigation,Earth,4.482,0.35,18649.0,1908.0,,0.06698,0.0,,20/05/1985,6.0,15.82,Low,Not Rated,,0.0882,23.8,458.4,42.8
SOAD11213,Flumevale,Yes,Irrigation,Earth,3.628,0.025,44725.0,1894.0,,0.06501,0.0,Uncontrolled,02/08/2022,2.0,8.21,Significant,Satisfactory,02/08/2022,0.1109,39.1,423.5,31.4
SOAD11619,Flumevale,Yes,Irrigation,Earth,4.095,0.14,7965.0,1915.0,,0.03152,0.0,,,6.0,11.76,Low,Satisfactory,15/04/2014,0.0557,31.9,179.2,42.2
SOAD16907,Flumevale,Yes,Fish and Wildlife Pond,Earth,10.969,0.067,25780.0,1956.0,,0.05713,0.0,Uncontrolled,01/07/2015,6.0,52.1,Low,Fair,18/06/2021,0.0537,7.0,52.5,
SOAD00237,Flumevale,Yes,Irrigation,Earth,7.602,0.147,22816.0,1898.0,,0.0394,7.98987,Uncontrolled,27/09/2005,6.0,8.03,Low,Not Rated,,0.051,9.0,296.1,40.9
SOAD02756,Flumevale,Yes,Irrigation,Earth,9.321,0.179,,1959.0,,0.05713,21.30632,,05/03/1987,0.0,231.6,Low,Satisfactory,19/04/2016,0.0732,40.9,91.1,17.5
SOAD05230,Flumevale,Yes,Fish and Wildlife Pond,Earth,3.173,0.133,7111.0,1904.0,,0.07486,0.0,,25/09/2013,6.0,46.71,Low,Not Rated,,0.0594,15.3,199.8,
SOAD06780,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.952,0.1,,1979.0,,0.07486,7.98987,,16/09/1992,0.0,17.91,Low,Fair,23/06/2017,0.0885,10.9,296.1,
SOAD09740,Flumevale,Yes,Water Supply,Other,7.898,0.577,8850.0,1932.0,,0.03349,,,24/08/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0741,19.2,187.8,12.0
SOAD10233,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.911,0.141,,1901.0,,0.06107,0.0,,17/07/1978,0.0,27.98,Low,Satisfactory,09/09/2021,0.0811,36.1,456.3,
SOAD13423,Flumevale,Yes,Irrigation,Earth,2.84,0.71,17111.0,1893.0,,0.08274,0.0,,,6.0,3.22,Low,Not Rated,,0.0321,19.8,460.4,27.8
SOAD15912,Flumevale,Yes,Water Supply,Earth,9.311,0.123,0.0,1953.0,,0.06501,5.32658,,27/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0598,19.1,9.4,47.5
SOAD19383,Flumevale,Yes,Irrigation,Earth,5.704,0.397,,1895.0,,0.06698,0.0,,08/08/2019,6.0,3.3,Low,Not Rated,,0.0978,7.3,373.2,16.4
SOAD03570,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,11.539,0.272,,1963.0,,0.0591,7.98987,,05/03/1987,0.0,117.07,Low,Fair,19/10/2016,0.0949,10.6,148.4,
SOAD04219,Flumevale,Yes,Other,Earth,12.592,0.083,0.0,,,,,,25/05/2023,0.5,10.89,Low,Fair,11/07/2018,0.0831,12.3,195.5,
SOAD06288,Flumevale,No,Flood Risk Reduction,Rockfill,8.39,0.2,,1962.0,,,,,15/09/2022,5.0,,Significant,Not Available,,0.1498,184.9,164.7,
SOAD08825,Flumevale,Yes,Debris Control,Earth,16.8,0.389,339400.0,1997.0,,0.05122,2.66329,,23/02/2022,0.5,,Low,Satisfactory,01/09/2017,0.0628,29.0,18.1,
SOAD09201,Flumevale,Yes,Other,Gravity,6.036,0.121,1200.0,1921.0,,0.2501899999999999,3723.27942,,10/02/2022,0.5,,Low,Satisfactory,01/09/2017,0.0685,204.5,19.5,
SOAD10164,Flumevale,Yes,Water Supply,Earth,11.693,0.067,0.0,1885.0,,0.0788,2.66329,,14/06/2023,0.5,,Low,Fair,01/09/2017,0.0899,25.7,16.3,54.0
SOAD10317,Flumevale,Yes,Water Supply,Earth,8.351,0.646,78297.0,2002.0,,0.04137,0.0,,23/09/2021,1.0,1.08,Significant,Satisfactory,01/09/2017,0.1099,10.5,272.1,7.1
SOAD10623,Flumevale,Yes,Water Supply,Earth,4.161,0.4,4000.0,1912.0,,0.28565,122.51134,,09/09/2021,0.5,,Low,Satisfactory,01/09/2017,0.0717,438.3,8.8,53.6
SOAD11708,Flumevale,Yes,Flood Risk Reduction,Earth,9.946,0.142,9560.0,1956.0,,0.04925,0.0,Uncontrolled,01/11/2011,3.0,8.24,Low,Fair,13/07/2017,0.0773,36.3,179.2,
SOAD12803,Flumevale,Yes,Irrigation,Earth,6.006,0.128,,1960.0,,0.04137,0.0,Uncontrolled,16/05/2018,6.0,43.36,Low,Satisfactory,22/08/2019,0.0495,5.8,189.2,8.0
SOAD13966,Flumevale,Yes,Irrigation,Earth,8.288,0.268,30055.0,1956.0,,0.06501,0.0,,06/10/2022,6.0,19.21,Low,Not Rated,,0.0554,28.4,147.3,39.4
SOAD15089,Flumevale,Yes,Water Supply,Arch,16.029,0.05,1550.0,1913.0,,0.05713,492.70865,,15/09/2021,1.0,4.01,Significant,Satisfactory,01/09/2017,0.1302,5.7,204.4,6.8
SOAD17186,Flumevale,Yes,Water Supply,Earth,11.88,0.147,27961.0,1949.0,,0.06501,2.66329,,28/07/2022,0.5,,Low,Satisfactory,01/09/2017,0.0616,15.4,12.8,10.0
SOAD18288,Flumevale,Yes,,Earth,11.116,,,1948.0,,0.06107,,,,0.0,,Low,Fair,13/08/2020,0.0914,28.6,19.0,
SOAD18611,Flumevale,Yes,Water Supply,Earth,25.916,0.323,5600.0,1964.0,,0.04137,0.0,,26/07/2022,1.0,1.58,High,Satisfactory,01/09/2017,0.0941,23.1,901.8,10.4
SOAD20358,Flumevale,Yes,Irrigation,Earth,3.668,0.067,0.0,1946.0,,0.10047,7.98987,Uncontrolled,28/06/1990,6.0,45.95,Low,Not Rated,,0.0789,14.0,226.1,13.4
SOAD05876,Flumevale,Yes,Irrigation,Earth,3.49,0.8,48672.0,1892.0,,0.12017,0.0,,09/03/1993,6.0,15.61,Low,Not Rated,,0.1063,42.5,179.6,40.1
SOAD07321,Flumevale,Yes,Irrigation,Earth,15.523,0.25,88989.0,1983.0,2001,0.04137,0.0,,23/07/2019,6.0,45.13,Low,Not Rated,,0.0546,14.2,188.6,27.3
SOAD11794,Flumevale,Yes,Water Supply,Earth,11.525,0.24,18000.0,1969.0,,0.0591,13.31645,,24/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0849,17.8,18.0,23.3
SOAD16819,Flumevale,No,Fish and Wildlife Pond,Earth,11.926,0.267,,1972.0,,0.10047,,Uncontrolled,09/05/2023,4.0,54.77,Low,Poor,09/05/2023,0.0882,43.8,218.4,
SOAD18062,Flumevale,Yes,Irrigation,Earth,6.804,0.15,,,,0.07092,15.97974,Uncontrolled,28/10/2016,6.0,29.67,Low,Not Rated,,0.0553,20.7,291.3,45.9
SOAD19956,Flumevale,Yes,Water Supply,Earth,12.262,0.134,24700.0,1951.0,,0.07486,2.66329,,28/07/2022,1.0,8.13,High,Satisfactory,01/09/2017,0.0925,20.9,179.2,35.4
SOAD01872,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.544,0.075,11163.0,1974.0,,0.05122,21.30632,Uncontrolled,04/06/2015,6.0,30.94,Low,Unsatisfactory,11/10/2013,0.0968,11.1,219.8,
SOAD03895,Flumevale,Yes,Water Supply,Earth,10.876,0.25,0.0,1882.0,,0.03546,0.0,,19/10/2021,0.5,,Low,Satisfactory,01/09/2017,0.0707,9.9,5.8,39.2
SOAD05037,Flumevale,Yes,Recreation,Earth,13.392,0.118,16000.0,2006.0,,0.04334,21.30632,Uncontrolled,06/08/2010,0.0,64.38,Low,Satisfactory,07/06/2021,0.0593,10.7,52.6,3.2
SOAD06332,Flumevale,Yes,Irrigation,Earth,4.117,0.25,15088.0,1918.0,,0.08668,0.0,Uncontrolled,15/10/2020,6.0,9.36,Low,Satisfactory,26/09/2013,0.0502,45.7,277.2,34.2
SOAD07862,Flumevale,No,,Earth,7.176,0.093,0.0,1956.0,,0.04728,0.0,,06/12/2022,,,Significant,Not Available,,0.1486,41.6,295.4,
SOAD09846,Flumevale,Yes,Water Supply,Earth,7.643,0.022,4867.0,1888.0,,0.03152,0.0,Uncontrolled,12/05/2020,6.0,1.69,Low,Fair,21/02/2017,0.0614,36.6,416.8,25.5
SOAD13567,Flumevale,Yes,Flood Risk Reduction,Earth,20.192,0.183,76000.0,1979.0,1996,0.01773,5.32658,Uncontrolled,20/10/2011,2.0,4.81,Low,Not Available,,0.0989,41.2,744.9,
SOAD18492,Flumevale,Yes,Water Supply,Earth,5.974,0.043,5211.0,1940.0,,0.05319,0.0,,29/09/2022,6.0,54.06,Low,Satisfactory,26/06/2017,0.039,42.8,211.3,32.2
SOAD07869,Flumevale,Yes,Irrigation,Earth,5.693,0.328,33320.0,1946.0,,0.06895,0.0,,01/10/1984,6.0,3.35,Low,Not Rated,,0.0501,30.3,653.8,35.6
SOAD11950,Flumevale,No,Hydroelectric,Earth,7.149,0.868,,1911.0,,,,Uncontrolled,07/09/2017,3.0,11.21,Low,Poor,29/09/2023,0.0974,9.7,404.8,71.7
SOAD16179,Flumevale,Yes,Irrigation,Earth,4.282,0.025,,1889.0,,0.08668,0.0,,17/01/1974,0.0,0.0,Low,Fair,29/08/2016,0.0791,19.7,595.5,24.1
SOAD16261,Flumevale,Yes,Irrigation,Earth,4.074,0.167,0.0,1921.0,,0.12805,0.0,Uncontrolled,13/08/1987,6.0,21.75,Low,Unsatisfactory,05/11/2013,0.0901,31.4,355.0,39.4
SOAD17018,Flumevale,Yes,Other,Earth,17.678,0.433,155000.0,1971.0,,0.05122,0.0,,23/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0692,6.3,14.7,
SOAD18547,Flumevale,Yes,Water Supply,Earth,10.168,0.324,27200.0,2004.0,,0.04334,0.0,Uncontrolled,27/05/2021,2.0,,Significant,Satisfactory,27/05/2021,0.1216,6.4,94.5,24.4
SOAD18634,Flumevale,Yes,Flood Risk Reduction,Earth,9.027,0.167,,1971.0,,0.06698,7.98987,,15/12/1993,0.0,119.24,Low,Satisfactory,28/05/2008,0.0695,21.6,87.9,
SOAD02907,Flumevale,Yes,Irrigation,Earth,4.902,0.533,80641.0,1895.0,,0.06107,0.0,Uncontrolled,29/04/2021,2.0,15.61,Significant,Satisfactory,29/04/2021,0.1241,8.9,221.2,22.8
SOAD05692,Flumevale,Yes,Water Supply,Other,19.966,0.0,0.0,2002.0,,0.03349,,,17/11/2021,1.0,0.34,High,Satisfactory,01/09/2017,0.0926,19.3,656.6,55.9
SOAD08067,Flumevale,Yes,Recreation,Earth,3.664,0.083,0.0,1966.0,,0.0394,0.0,,27/08/1979,6.0,35.41,Low,Not Rated,,0.0839,43.6,170.4,9.3
SOAD09907,Flumevale,Yes,,Earth,6.11,0.633,0.0,1952.0,,0.10441,0.0,Uncontrolled,19/07/1988,0.0,4.68,Low,Fair,25/09/2017,0.0909,7.4,445.2,
SOAD15330,Flumevale,Yes,Debris Control,Earth,14.063,0.43,93000.0,1963.0,,0.08077,13.31645,,19/05/2022,0.5,,Low,Satisfactory,01/09/2017,0.0657,43.8,5.8,
SOAD02769,Flumevale,Yes,Hydroelectric,Concrete,21.817,0.075,3620.0,1921.0,,0.02758,916.17176,Uncontrolled,02/08/2023,1.0,8.27,Significant,Satisfactory,29/09/2023,0.1215,28.1,303.9,76.0
SOAD04590,Flumevale,Yes,Hydroelectric,Gravity,22.789,0.093,,1925.0,,0.04137,32521.43419,Controlled,25/07/2023,3.0,0.0,Low,Satisfactory,29/09/2023,0.0649,32.5,699.9,92.1
SOAD04945,Flumevale,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,3.244,0.25,7626.0,1954.0,,,,Uncontrolled,14/08/2008,10.0,,Low,Not Rated,,0.0539,7.7,8.5,
SOAD17630,Flumevale,Yes,Flood Risk Reduction,Earth,10.449,0.208,20990.0,1957.0,,0.04925,0.0,Uncontrolled,10/04/2014,3.0,4.71,Low,Fair,15/09/2020,0.0926,31.6,540.1,
SOAD19828,Flumevale,Yes,Flood Risk Reduction,Earth,10.576,0.116,19010.0,1957.0,,0.05122,0.0,Uncontrolled,07/10/2020,6.0,18.33,Low,Fair,15/09/2020,0.0516,21.2,277.0,
SOAD20638,Flumevale,Yes,Debris Control,Earth,10.811,0.566,121700.0,1991.0,,0.04137,,,20/04/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0999,13.2,518.3,
SOAD00092,Flumevale,Yes,Water Supply,Concrete,10.29,0.037,0.0,1900.0,,0.04137,806.97687,,13/04/2015,6.0,9.67,Low,Unsatisfactory,06/10/2022,0.0793,30.6,281.3,62.2
SOAD00524,Flumevale,Yes,Flood Risk Reduction,Earth,10.964,0.153,21000.0,1956.0,,0.06895,7.98987,,28/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0684,34.7,19.9,
SOAD02248,Flumevale,Yes,Irrigation,Earth,5.4,0.217,22010.0,,1976,0.03349,0.0,Uncontrolled,28/08/2020,6.0,6.56,Low,Satisfactory,19/06/2019,0.05,39.2,468.5,27.6
SOAD03768,Flumevale,Yes,Recreation,Earth,5.222,0.117,5072.0,1926.0,1952S;1968S;1999S,0.06107,7.98987,Uncontrolled,19/06/2001,6.0,14.26,Low,Satisfactory,17/08/2016,0.051,19.5,205.1,3.1
SOAD06316,Flumevale,Yes,Water Supply,Earth,18.205,0.093,37600.0,1964.0,,0.04925,7.98987,,08/11/2021,1.0,,Significant,Satisfactory,12/11/2021,0.1088,30.9,193.0,23.1
SOAD06843,Flumevale,Yes,Recreation,Earth,2.494,0.058,8762.0,1906.0,,0.08077,0.0,,25/09/2013,6.0,44.71,Low,Not Rated,,0.0381,8.2,231.8,9.2
SOAD07685,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,4.292,0.233,11200.0,1950.0,,0.08077,7.98987,,27/07/1979,6.0,28.91,Low,Satisfactory,25/07/2013,0.0416,8.6,169.2,
SOAD12185,Flumevale,Yes,Flood Risk Reduction,Earth,29.546,0.133,46960.0,1876.0,,0.03152,2.66329,,23/06/2022,1.0,0.8,High,Satisfactory,01/09/2017,0.0864,13.2,396.2,
SOAD13773,Flumevale,Yes,Flood Risk Reduction,Earth,6.392,0.417,,1990.0,,0.08668,7.98987,Uncontrolled,11/12/2018,3.0,1.69,Low,Not Rated,,0.1204,18.8,234.3,
SOAD16462,Flumevale,Yes,Irrigation,Earth,4.736,0.21,400.0,1931.0,,0.07683,0.0,,15/10/1984,6.0,31.12,Low,Satisfactory,06/09/2017,0.0441,30.4,197.9,13.6
SOAD20032,Flumevale,Yes,Water Supply,Earth,7.224,0.173,15665.0,1966.0,,0.12805,7.98987,,08/09/2021,0.5,,Low,Satisfactory,01/09/2017,0.0755,43.8,15.3,15.0
SOAD03048,Flumevale,Yes,Irrigation,Earth,8.063,0.05,6790.0,1911.0,,0.12411,0.0,Uncontrolled,06/08/2015,6.0,18.09,Low,Fair,25/05/2017,0.0493,36.9,452.5,16.3
SOAD05145,Flumevale,Yes,Water Supply,Other,14.293,0.427,11700.0,1962.0,,0.01773,,,02/06/2022,1.0,0.31,High,Satisfactory,01/09/2017,0.102,36.9,796.5,21.9
SOAD05618,Flumevale,Yes,Debris Control,Earth,34.609,0.156,214800.0,1978.0,,0.04334,26.6329,,20/04/2022,1.0,1.56,High,Satisfactory,01/09/2017,0.1041,25.5,613.3,
SOAD06371,Flumevale,Yes,Irrigation,Earth,4.868,0.2,15902.0,1961.0,,0.03152,0.0,,27/07/1979,6.0,36.86,Low,Fair,29/10/2020,0.0726,35.5,205.4,26.6
SOAD06526,Flumevale,Yes,Irrigation,Earth,4.344,0.2,10657.0,1900.0,,0.11032,13.31645,,26/09/2013,6.0,6.18,Low,Satisfactory,03/04/2019,0.0492,43.3,243.2,39.1
SOAD07059,Flumevale,No,Fish and Wildlife Pond,Gravity,7.122,0.17,12844.0,1959.0,,0.64616,5.32658,,03/05/2011,5.0,0.0,Low,Not Rated,,0.1003,198.3,865.9,
SOAD08835,Flumevale,Yes,Water Supply,Earth,12.337,0.3,52000.0,1986.0,,0.0925899999999999,,,23/03/2022,1.0,0.0,High,Satisfactory,01/09/2017,0.0852,15.2,660.3,57.2
SOAD09943,Flumevale,Yes,Flood Risk Reduction,Gravity,6.225,0.467,28648.0,1964.0,,0.75057,,,03/06/2014,5.0,0.0,Low,Not Rated,,0.0526,439.0,109.4,
SOAD10963,Flumevale,Yes,Water Supply,Earth,8.898,0.133,0.0,1983.0,,0.04925,,,07/03/2023,1.0,,Significant,Fair,01/09/2017,0.1353,46.6,201.6,69.9
SOAD12093,Flumevale,Yes,Water Supply,Other,12.828,0.29,40000.0,1949.0,,0.02561,,,03/06/2022,1.0,0.16,High,Satisfactory,01/09/2017,0.0834,7.7,522.8,62.8
SOAD12950,Flumevale,Yes,Other,Earth,5.263,1.097,33339.0,1934.0,,0.10441,45.27593,,05/01/2022,1.0,0.63,High,Satisfactory,01/09/2017,0.0931,18.8,388.5,
SOAD02295,Flumevale,Yes,Fish and Wildlife Pond,Earth,5.325,0.2,15557.0,1948.0,,0.11032,13.31645,,01/08/1988,0.0,35.06,Low,Fair,06/10/2022,0.094,44.4,192.4,
SOAD09223,Flumevale,Yes,Water Supply,Earth,14.584,0.125,36800.0,,,0.05122,5.32658,,01/03/2022,1.0,3.02,Significant,Satisfactory,01/09/2017,0.1134,25.2,202.1,30.1
SOAD09352,Flumevale,Yes,Water Supply,Earth,21.908,0.098,24000.0,1950.0,,0.04334,5.32658,,09/02/2023,1.0,,Significant,Poor,29/06/2023,0.1569,19.2,134.6,6.7
SOAD12682,Flumevale,Yes,Irrigation,Earth,4.28,0.173,0.0,1951.0,,0.08077,0.0,,29/08/1979,6.0,5.02,Low,Fair,14/06/2019,0.0587,23.2,389.0,37.6
SOAD13074,Flumevale,Yes,Other,Earth,11.311,0.06,,1978.0,2008,0.0591,13.31645,Uncontrolled,18/08/2021,2.0,50.49,Significant,Satisfactory,18/08/2021,0.1074,8.0,114.0,
SOAD14062,Flumevale,Yes,Irrigation,Earth,9.961,0.157,13362.0,1926.0,2002,0.05122,7.98987,Uncontrolled,27/08/2021,2.0,7.77,Significant,Fair,27/08/2021,0.1243,15.1,327.9,26.8
SOAD15565,Flumevale,Yes,Irrigation,Earth,6.745,0.149,22460.0,1907.0,,0.04334,0.0,,23/07/2015,6.0,20.13,Low,Satisfactory,25/09/2013,0.0568,24.0,427.0,15.0
SOAD18883,Flumevale,Yes,Recreation,Earth,8.674,0.028,1951.0,1965.0,,0.0591,0.0,Uncontrolled,27/09/2009,10.0,0.0,Low,Not Rated,,0.056,31.8,258.5,3.1
SOAD01611,Flumevale,Yes,Irrigation,Earth,2.721,0.45,,1870.0,,0.04334,7.98987,,08/03/1991,0.0,12.31,Low,Not Rated,,0.1217,28.8,257.0,36.2
SOAD03830,Flumevale,Yes,Fish and Wildlife Pond,Earth,6.954,0.067,,1910.0,,0.08471,0.0,,26/09/2016,6.0,29.43,Low,Not Rated,,0.0654,10.2,301.1,
SOAD05609,Flumevale,Yes,Water Supply,Earth,6.093,0.117,3400.0,1978.0,,0.07683,2.66329,,02/06/2022,0.5,,Low,Satisfactory,01/09/2017,0.0739,43.4,18.8,32.6
SOAD07474,Flumevale,Yes,Debris Control,Earth,16.367,0.388,55000.0,1975.0,,0.12608,806.97687,,28/03/2022,1.0,,High,Satisfactory,01/09/2017,0.1086,43.8,694.5,
SOAD09279,Flumevale,Yes,Water Supply,Earth,19.75,0.168,47000.0,1964.0,,0.04925,2.66329,,22/09/2021,1.0,2.46,High,Satisfactory,01/09/2017,0.0847,31.2,537.4,13.9
SOAD11372,Flumevale,Yes,Flood Risk Reduction,Earth,10.229,0.203,23170.0,1958.0,,0.05713,0.0,Uncontrolled,25/07/2013,3.0,4.76,Low,Not Rated,,0.0847,37.8,151.9,
SOAD11926,Flumevale,Yes,Recreation,Earth,5.889,0.053,,1909.0,,0.06895,0.0,,07/08/1990,0.0,48.0,Low,Fair,23/07/2021,0.0865,29.0,119.8,8.4
SOAD00911,Flumevale,Yes,Recreation,Earth,11.292,0.18,,1939.0,,0.0591,7.98987,,14/10/2020,6.0,78.94,Low,Fair,26/05/2015,0.0531,45.5,173.7,2.9
SOAD01005,Flumevale,Yes,Flood Risk Reduction,Earth,9.171,0.124,6916.0,1971.0,,0.05713,7.98987,Uncontrolled,17/11/2020,3.0,4.81,Low,Unsatisfactory,05/06/2014,0.1186,14.2,95.5,
SOAD06667,Flumevale,Yes,Water Supply,Earth,7.158,0.143,0.0,,,0.16351,,,16/02/2023,1.0,,High,Fair,01/09/2017,0.1039,25.1,721.3,62.5
SOAD08964,Flumevale,Yes,Water Supply,Earth,8.246,0.679,53000.0,1979.0,,0.05122,0.0,,30/11/2021,1.0,0.16,High,Satisfactory,01/09/2017,0.0939,22.8,414.5,16.8
SOAD10286,Flumevale,Yes,Recreation,Earth,3.124,0.283,0.0,1930.0,,0.06895,0.0,,26/07/1979,6.0,5.05,Low,Not Rated,,0.0916,34.5,129.7,8.2
SOAD13088,Flumevale,Yes,Irrigation,Earth,3.429,0.107,14982.0,1888.0,,0.06107,0.0,Uncontrolled,15/08/1991,6.0,8.38,Low,Not Rated,,0.0626,35.6,147.0,15.4
SOAD19208,Flumevale,Yes,Water Supply,Earth,10.147,0.2,40000.0,1970.0,,0.04925,2.66329,,02/08/2022,1.0,,High,Satisfactory,01/09/2017,0.1044,13.5,642.9,31.8
SOAD20007,Flumevale,Yes,Water Supply,Earth,6.513,0.07,2332.0,1954.0,,0.13987,0.0,,27/04/2022,1.0,5.84,Significant,Satisfactory,01/09/2017,0.1309,46.5,344.6,41.9
SOAD01936,Flumevale,Yes,Fish and Wildlife Pond,Earth,7.296,0.07,9402.0,1889.0,,0.0591,0.0,Uncontrolled,29/08/2019,6.0,61.95,Low,Fair,22/10/2018,0.0593,25.0,234.2,
SOAD08196,Flumevale,Yes,Irrigation,Earth,5.548,0.11,0.0,1932.0,,0.04728,0.0,Uncontrolled,14/06/1994,0.0,21.46,Low,Fair,09/10/2014,0.0753,23.4,420.8,28.0
SOAD09840,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Gravity,8.724,0.15,14140.0,,,0.68359,,,02/08/2011,5.0,0.0,Low,Not Rated,,0.0687,375.9,891.0,
SOAD13292,Flumevale,Yes,Irrigation,Earth,6.442,0.109,12246.0,1904.0,,0.02364,15.97974,,01/01/1997,0.0,6.73,Low,Fair,12/07/2022,0.072,26.7,185.5,28.6
SOAD13649,Flumevale,Yes,Irrigation,Earth,3.281,0.1,,1903.0,,0.08471,103.86831,,26/10/1979,0.0,35.45,Low,Not Rated,,0.0563,18.4,165.7,23.9
SOAD01221,Flumevale,Yes,Irrigation,Earth,5.863,0.067,4139.0,1914.0,1966S,0.08274,34.62277,Uncontrolled,08/05/2019,6.0,4.78,Low,Satisfactory,15/10/2020,0.0392,30.7,147.8,36.7
SOAD07644,Flumevale,Yes,Water Supply,Earth,17.754,0.2,0.0,1961.0,,0.04925,2.66329,,14/03/2022,0.5,,Low,Satisfactory,01/09/2017,0.0692,29.8,17.0,61.1
SOAD11188,Flumevale,Yes,Irrigation,Earth,8.366,0.108,5777.0,1950.0,,0.03546,0.0,Uncontrolled,03/08/2017,6.0,10.78,Low,Fair,24/09/2013,0.0499,46.3,266.1,14.8
